hotel_key,hotel_public_id,target_date,horizon_days,prediction_cutoff,partition,target_room_nights,day_of_week,day_of_month,month,week_of_year,day_of_year,is_weekend,demand_lag_28,demand_rolling_mean_7,demand_rolling_mean_14,demand_rolling_mean_28,on_books_room_nights_at_cutoff,rooms_existing_at_cutoff
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-21,28,2016-08-25T00:00:00+00:00,train,182,2,21,9,38,265,0,181,181.57142857142858,181.5,180.78571428571428,179,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-21,28,2016-08-25T00:00:00+00:00,train,224,2,21,9,38,265,0,209,220.0,221.5,218.60714285714286,211,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-22,28,2016-08-26T00:00:00+00:00,train,183,3,22,9,38,266,0,183,181.57142857142858,181.78571428571428,181.0,178,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-22,28,2016-08-26T00:00:00+00:00,train,226,3,22,9,38,266,0,223,220.0,221.42857142857142,219.0,200,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-23,28,2016-08-27T00:00:00+00:00,train,178,4,23,9,38,267,0,181,181.42857142857142,181.71428571428572,181.0,172,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-23,28,2016-08-27T00:00:00+00:00,train,226,4,23,9,38,267,0,224,219.71428571428572,221.35714285714286,219.89285714285714,222,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-24,28,2016-08-28T00:00:00+00:00,train,183,5,24,9,38,268,1,183,181.42857142857142,181.71428571428572,181.28571428571428,165,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-24,28,2016-08-28T00:00:00+00:00,train,223,5,24,9,38,268,1,221,220.71428571428572,221.0,220.07142857142858,214,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-25,28,2016-08-29T00:00:00+00:00,train,160,6,25,9,38,269,1,178,181.14285714285714,181.35714285714286,181.57142857142858,145,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-25,28,2016-08-29T00:00:00+00:00,train,180,6,25,9,38,269,1,222,221.0,220.78571428571428,220.46428571428572,150,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-26,28,2016-08-30T00:00:00+00:00,train,182,0,26,9,39,270,0,179,181.0,181.35714285714286,181.53571428571428,177,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-26,28,2016-08-30T00:00:00+00:00,train,207,0,26,9,39,270,0,221,220.42857142857142,221.42857142857142,221.5,178,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-27,28,2016-08-31T00:00:00+00:00,train,174,1,27,9,39,271,0,178,180.42857142857142,181.14285714285714,181.35714285714286,162,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-27,28,2016-08-31T00:00:00+00:00,train,220,1,27,9,39,271,0,205,217.85714285714286,220.07142857142858,221.03571428571428,181,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-28,28,2016-09-01T00:00:00+00:00,train,182,2,28,9,39,272,0,171,179.0,180.28571428571428,180.96428571428572,174,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-28,28,2016-09-01T00:00:00+00:00,train,225,2,28,9,39,272,0,210,218.0,219.0,220.71428571428572,201,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-29,28,2016-09-02T00:00:00+00:00,train,183,3,29,9,39,273,0,183,179.0,180.28571428571428,180.96428571428572,182,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-29,28,2016-09-02T00:00:00+00:00,train,192,3,29,9,39,273,0,225,218.28571428571428,219.14285714285714,220.75,179,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-30,28,2016-09-03T00:00:00+00:00,train,183,4,30,9,39,274,0,183,179.28571428571428,180.35714285714286,180.96428571428572,170,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-30,28,2016-09-03T00:00:00+00:00,train,220,4,30,9,39,274,0,219,217.57142857142858,218.64285714285714,220.67857142857142,212,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-01,28,2016-09-04T00:00:00+00:00,train,184,5,1,10,39,275,1,183,179.28571428571428,180.35714285714286,181.07142857142858,177,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-01,28,2016-09-04T00:00:00+00:00,train,211,5,1,10,39,275,1,217,217.0,218.85714285714286,220.42857142857142,215,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-02,28,2016-09-05T00:00:00+00:00,train,179,6,2,10,39,276,1,182,179.85714285714286,180.5,181.21428571428572,169,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-02,28,2016-09-05T00:00:00+00:00,train,193,6,2,10,39,276,1,209,215.14285714285714,218.07142857142858,220.10714285714286,178,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-03,28,2016-09-06T00:00:00+00:00,train,172,0,3,10,40,277,0,180,180.0,180.5,181.10714285714286,152,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-03,28,2016-09-06T00:00:00+00:00,train,220,0,3,10,40,277,0,214,214.14285714285714,217.28571428571428,219.89285714285714,165,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-04,28,2016-09-07T00:00:00+00:00,train,184,1,4,10,40,278,0,183,180.71428571428572,180.57142857142858,181.10714285714286,156,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-04,28,2016-09-07T00:00:00+00:00,train,213,1,4,10,40,278,0,226,217.14285714285714,217.5,220.0,152,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-05,28,2016-09-08T00:00:00+00:00,train,179,2,5,10,40,279,0,182,182.28571428571428,180.64285714285714,181.07142857142858,140,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-05,28,2016-09-08T00:00:00+00:00,train,205,2,5,10,40,279,0,225,219.28571428571428,218.64285714285714,220.07142857142858,154,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-06,28,2016-09-09T00:00:00+00:00,train,178,3,6,10,40,280,0,182,182.14285714285714,180.57142857142858,181.17857142857142,151,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-06,28,2016-09-09T00:00:00+00:00,train,224,3,6,10,40,280,0,226,219.42857142857142,218.85714285714286,220.14285714285714,200,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-07,28,2016-09-10T00:00:00+00:00,train,180,4,7,10,40,281,0,183,182.14285714285714,180.71428571428572,181.21428571428572,153,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-07,28,2016-09-10T00:00:00+00:00,train,213,4,7,10,40,281,0,219,219.42857142857142,218.5,219.92857142857142,215,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-08,28,2016-09-11T00:00:00+00:00,train,179,5,8,10,40,282,1,182,182.0,180.64285714285714,181.17857142857142,144,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-08,28,2016-09-11T00:00:00+00:00,train,215,5,8,10,40,282,1,220,219.85714285714286,218.42857142857142,219.71428571428572,217,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-09,28,2016-09-12T00:00:00+00:00,train,178,6,9,10,40,283,1,179,181.57142857142858,180.71428571428572,181.03571428571428,146,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-09,28,2016-09-12T00:00:00+00:00,train,216,6,9,10,40,283,1,211,220.14285714285714,217.64285714285714,219.21428571428572,200,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-10,28,2016-09-13T00:00:00+00:00,train,159,0,10,10,41,284,0,181,181.71428571428572,180.85714285714286,181.10714285714286,139,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-10,28,2016-09-13T00:00:00+00:00,train,209,0,10,10,41,284,0,204,218.71428571428572,216.42857142857142,218.92857142857142,193,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-11,28,2016-09-14T00:00:00+00:00,train,152,1,11,10,41,285,0,179,181.14285714285714,180.92857142857142,181.03571428571428,117,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-11,28,2016-09-14T00:00:00+00:00,train,207,1,11,10,41,285,0,225,218.57142857142858,217.85714285714286,218.96428571428572,193,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-12,28,2016-09-15T00:00:00+00:00,train,177,2,12,10,41,286,0,172,179.71428571428572,181.0,180.64285714285714,164,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-12,28,2016-09-15T00:00:00+00:00,train,208,2,12,10,41,286,0,225,218.57142857142858,218.92857142857142,218.96428571428572,199,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-13,28,2016-09-16T00:00:00+00:00,train,176,3,13,10,41,287,0,182,179.71428571428572,180.92857142857142,180.60714285714286,174,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-13,28,2016-09-16T00:00:00+00:00,train,212,3,13,10,41,287,0,221,217.85714285714286,218.64285714285714,218.89285714285714,180,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-14,28,2016-09-17T00:00:00+00:00,train,181,4,14,10,41,288,0,181,179.42857142857142,180.78571428571428,180.57142857142858,187,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-14,28,2016-09-17T00:00:00+00:00,train,223,4,14,10,41,288,0,224,218.57142857142858,219.0,218.82142857142858,221,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-15,28,2016-09-18T00:00:00+00:00,train,178,5,15,10,41,289,1,181,179.28571428571428,180.64285714285714,180.5,179,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-15,28,2016-09-18T00:00:00+00:00,train,222,5,15,10,41,289,1,222,218.85714285714286,219.35714285714286,219.10714285714286,217,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-16,28,2016-09-19T00:00:00+00:00,train,183,6,16,10,41,290,1,182,179.71428571428572,180.64285714285714,180.57142857142858,174,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-16,28,2016-09-19T00:00:00+00:00,train,170,6,16,10,41,290,1,200,217.28571428571428,218.71428571428572,218.39285714285714,161,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-17,28,2016-09-20T00:00:00+00:00,train,155,0,17,10,42,291,0,172,178.42857142857142,180.07142857142858,180.28571428571428,133,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-17,28,2016-09-20T00:00:00+00:00,train,207,0,17,10,42,291,0,224,220.14285714285714,219.42857142857142,218.35714285714286,205,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-18,28,2016-09-21T00:00:00+00:00,train,174,1,18,10,42,292,0,183,179.0,180.07142857142858,180.32142857142858,134,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-18,28,2016-09-21T00:00:00+00:00,train,211,1,18,10,42,292,0,216,218.85714285714286,218.71428571428572,218.10714285714286,192,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-19,28,2016-09-22T00:00:00+00:00,train,172,2,19,10,42,293,0,182,180.42857142857142,180.07142857142858,180.35714285714286,131,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-19,28,2016-09-22T00:00:00+00:00,train,205,2,19,10,42,293,0,224,218.71428571428572,218.64285714285714,218.64285714285714,193,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-20,28,2016-09-23T00:00:00+00:00,train,179,3,20,10,42,294,0,183,180.57142857142858,180.14285714285714,180.35714285714286,160,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-20,28,2016-09-23T00:00:00+00:00,train,204,3,20,10,42,294,0,226,219.42857142857142,218.64285714285714,218.75,187,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-21,28,2016-09-24T00:00:00+00:00,train,165,4,21,10,42,295,0,178,180.14285714285714,179.78571428571428,180.25,152,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-21,28,2016-09-24T00:00:00+00:00,train,193,4,21,10,42,295,0,226,219.71428571428572,219.14285714285714,218.82142857142858,175,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-22,28,2016-09-25T00:00:00+00:00,train,176,5,22,10,42,296,1,183,180.42857142857142,179.85714285714286,180.25,169,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-22,28,2016-09-25T00:00:00+00:00,train,189,5,22,10,42,296,1,223,219.85714285714286,219.35714285714286,218.89285714285714,167,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-23,28,2016-09-26T00:00:00+00:00,train,180,6,23,10,42,297,1,160,177.28571428571428,178.5,179.60714285714286,173,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-23,28,2016-09-26T00:00:00+00:00,train,217,6,23,10,42,297,1,180,217.0,217.14285714285714,217.39285714285714,221,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-24,28,2016-09-27T00:00:00+00:00,train,160,0,24,10,43,298,0,182,178.71428571428572,178.57142857142858,179.71428571428572,128,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-24,28,2016-09-27T00:00:00+00:00,train,225,0,24,10,43,298,0,207,214.57142857142858,217.35714285714286,216.89285714285714,218,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-25,28,2016-09-28T00:00:00+00:00,train,171,1,25,10,43,299,0,174,177.42857142857142,178.21428571428572,179.57142857142858,134,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-25,28,2016-09-28T00:00:00+00:00,train,217,1,25,10,43,299,0,220,215.14285714285714,217.0,217.42857142857142,179,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-26,28,2016-09-29T00:00:00+00:00,train,179,2,26,10,43,300,0,182,177.42857142857142,178.92857142857142,179.96428571428572,124,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-26,28,2016-09-29T00:00:00+00:00,train,224,2,26,10,43,300,0,225,215.28571428571428,217.0,217.96428571428572,185,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-27,28,2016-09-30T00:00:00+00:00,train,154,3,27,10,43,301,0,183,177.42857142857142,179.0,179.96428571428572,114,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-27,28,2016-09-30T00:00:00+00:00,train,217,3,27,10,43,301,0,192,210.42857142857142,214.92857142857142,216.78571428571428,184,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-28,28,2016-10-01T00:00:00+00:00,train,161,4,28,10,43,302,0,183,178.14285714285714,179.14285714285714,179.96428571428572,123,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-28,28,2016-10-01T00:00:00+00:00,train,214,4,28,10,43,302,0,220,209.57142857142858,214.64285714285714,216.82142857142858,215,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-29,28,2016-10-02T00:00:00+00:00,train,182,5,29,10,43,303,1,184,178.28571428571428,179.35714285714286,180.0,139,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-29,28,2016-10-02T00:00:00+00:00,train,214,5,29,10,43,303,1,211,207.85714285714286,213.85714285714286,216.60714285714286,210,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-30,28,2016-10-03T00:00:00+00:00,train,168,6,30,10,43,304,1,179,181.0,179.14285714285714,179.89285714285714,135,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-30,28,2016-10-03T00:00:00+00:00,train,218,6,30,10,43,304,1,193,209.71428571428572,213.35714285714286,216.03571428571428,210,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-31,28,2016-10-04T00:00:00+00:00,train,178,0,31,10,44,305,0,172,179.57142857142858,179.14285714285714,179.60714285714286,145,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-31,28,2016-10-04T00:00:00+00:00,train,220,0,31,10,44,305,0,220,211.57142857142858,213.07142857142858,216.25,218,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-11-01,28,2016-10-05T00:00:00+00:00,train,168,1,1,11,44,306,0,184,181.0,179.21428571428572,179.64285714285714,157,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-11-01,28,2016-10-05T00:00:00+00:00,train,190,1,1,11,44,306,0,213,210.57142857142858,212.85714285714286,215.78571428571428,173,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-11-02,28,2016-10-06T00:00:00+00:00,train,164,2,2,11,44,307,0,179,180.57142857142858,179.0,179.53571428571428,148,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-11-02,28,2016-10-06T00:00:00+00:00,train,210,2,2,11,44,307,0,205,207.71428571428572,211.5,215.07142857142858,182,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-11-03,28,2016-10-07T00:00:00+00:00,train,176,3,3,11,44,308,0,178,179.85714285714286,178.64285714285714,179.39285714285714,140,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-11-03,28,2016-10-07T00:00:00+00:00,train,200,3,3,11,44,308,0,224,212.28571428571428,211.35714285714286,215.0,180,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-11-04,28,2016-10-08T00:00:00+00:00,train,172,4,4,11,44,309,0,180,179.42857142857142,178.78571428571428,179.28571428571428,135,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-11-04,28,2016-10-08T00:00:00+00:00,train,195,4,4,11,44,309,0,213,211.28571428571428,210.42857142857142,214.78571428571428,195,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-11-05,28,2016-10-09T00:00:00+00:00,train,170,5,5,11,44,310,1,179,178.71428571428572,178.5,179.17857142857142,130,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-11-05,28,2016-10-09T00:00:00+00:00,train,185,5,5,11,44,310,1,215,211.85714285714286,209.85714285714286,214.60714285714286,199,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-11-06,28,2016-10-10T00:00:00+00:00,train,144,6,6,11,44,311,1,178,178.57142857142858,179.78571428571428,179.14285714285714,124,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-11-06,28,2016-10-10T00:00:00+00:00,train,148,6,6,11,44,311,1,216,215.14285714285714,212.42857142857142,214.78571428571428,121,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-11-07,28,2016-10-11T00:00:00+00:00,train,147,0,7,11,45,312,0,159,176.71428571428572,178.14285714285714,178.35714285714286,109,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-11-07,28,2016-10-11T00:00:00+00:00,train,186,0,7,11,45,312,0,209,213.57142857142858,212.57142857142858,214.96428571428572,126,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-11-08,28,2016-10-12T00:00:00+00:00,train,157,1,8,11,45,313,0,152,172.14285714285714,176.57142857142858,177.39285714285714,116,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-11-08,28,2016-10-12T00:00:00+00:00,train,198,1,8,11,45,313,0,207,212.71428571428572,211.64285714285714,214.32142857142858,124,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-11-09,28,2016-10-13T00:00:00+00:00,train,155,2,9,11,45,314,0,177,171.85714285714286,176.21428571428572,177.57142857142858,119,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-11-09,28,2016-10-13T00:00:00+00:00,train,189,2,9,11,45,314,0,208,213.14285714285714,210.42857142857142,213.71428571428572,139,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-11-10,28,2016-10-14T00:00:00+00:00,validation,158,3,10,11,45,315,0,176,171.57142857142858,175.71428571428572,177.35714285714286,127,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-11-10,28,2016-10-14T00:00:00+00:00,validation,166,3,10,11,45,315,0,212,211.42857142857142,211.85714285714286,213.39285714285714,114,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-11-11,28,2016-10-15T00:00:00+00:00,validation,161,4,11,11,45,316,0,181,171.71428571428572,175.57142857142858,177.35714285714286,136,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-11-11,28,2016-10-15T00:00:00+00:00,validation,199,4,11,11,45,316,0,223,212.85714285714286,212.07142857142858,213.35714285714286,163,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-11-12,28,2016-10-16T00:00:00+00:00,validation,138,5,12,11,45,317,1,178,171.57142857142858,175.14285714285714,177.25,122,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-11-12,28,2016-10-16T00:00:00+00:00,validation,203,5,12,11,45,317,1,222,213.85714285714286,212.85714285714286,213.35714285714286,179,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-11-13,28,2016-10-17T00:00:00+00:00,validation,131,6,13,11,45,318,1,183,172.28571428571428,175.42857142857142,177.28571428571428,99,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-11-13,28,2016-10-17T00:00:00+00:00,validation,193,6,13,11,45,318,1,170,207.28571428571428,211.21428571428572,212.28571428571428,163,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-11-14,28,2016-10-18T00:00:00+00:00,validation,152,0,14,11,46,319,0,155,171.71428571428572,174.21428571428572,176.67857142857142,98,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-11-14,28,2016-10-18T00:00:00+00:00,validation,201,0,14,11,46,319,0,207,207.0,210.28571428571428,211.67857142857142,142,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-11-15,28,2016-10-19T00:00:00+00:00,validation,164,1,15,11,46,320,0,174,174.85714285714286,173.5,176.35714285714286,96,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-11-15,28,2016-10-19T00:00:00+00:00,validation,177,1,15,11,46,320,0,211,207.57142857142858,210.14285714285714,211.5,129,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-11-16,28,2016-10-20T00:00:00+00:00,validation,141,2,16,11,46,321,0,172,174.14285714285714,173.0,176.0,85,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-11-16,28,2016-10-20T00:00:00+00:00,validation,199,2,16,11,46,321,0,205,207.14285714285714,210.14285714285714,210.82142857142858,128,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-11-17,28,2016-10-21T00:00:00+00:00,validation,148,3,17,11,46,322,0,179,174.57142857142858,173.07142857142858,175.85714285714286,97,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-11-17,28,2016-10-21T00:00:00+00:00,validation,185,3,17,11,46,322,0,204,206.0,208.71428571428572,210.03571428571428,127,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-11-18,28,2016-10-22T00:00:00+00:00,validation,169,4,18,11,46,323,0,165,172.28571428571428,172.0,175.39285714285714,117,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-11-18,28,2016-10-22T00:00:00+00:00,validation,199,4,18,11,46,323,0,193,201.71428571428572,207.28571428571428,208.85714285714286,154,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-11-19,28,2016-10-23T00:00:00+00:00,validation,181,5,19,11,46,324,1,176,172.0,171.78571428571428,175.14285714285714,113,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-11-19,28,2016-10-23T00:00:00+00:00,validation,199,5,19,11,46,324,1,189,197.0,205.42857142857142,207.64285714285714,158,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-11-20,28,2016-10-24T00:00:00+00:00,validation,137,6,20,11,46,325,1,180,171.57142857142858,171.92857142857142,175.85714285714286,98,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-11-20,28,2016-10-24T00:00:00+00:00,validation,154,6,20,11,46,325,1,217,203.71428571428572,205.5,208.96428571428572,125,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-11-21,28,2016-10-25T00:00:00+00:00,validation,102,0,21,11,47,326,0,160,172.28571428571428,172.0,175.07142857142858,63,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-11-21,28,2016-10-25T00:00:00+00:00,validation,207,0,21,11,47,326,0,225,206.28571428571428,206.64285714285714,209.60714285714286,180,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-11-22,28,2016-10-26T00:00:00+00:00,validation,106,1,22,11,47,327,0,171,171.85714285714286,173.35714285714286,174.96428571428572,62,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-11-22,28,2016-10-26T00:00:00+00:00,validation,202,1,22,11,47,327,0,217,207.14285714285714,207.35714285714286,209.5,172,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-11-23,28,2016-10-27T00:00:00+00:00,validation,105,2,23,11,47,328,0,179,172.85714285714286,173.5,174.85714285714286,63,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-11-23,28,2016-10-27T00:00:00+00:00,validation,158,2,23,11,47,328,0,224,209.85714285714286,208.5,209.46428571428572,113,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-11-24,28,2016-10-28T00:00:00+00:00,validation,104,3,24,11,47,329,0,154,169.28571428571428,171.92857142857142,173.82142857142858,66,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-11-24,28,2016-10-28T00:00:00+00:00,validation,130,3,24,11,47,329,0,217,211.71428571428572,208.85714285714286,210.35714285714286,88,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-11-25,28,2016-10-29T00:00:00+00:00,validation,100,4,25,11,47,330,0,161,168.71428571428572,170.5,173.03571428571428,64,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-11-25,28,2016-10-29T00:00:00+00:00,validation,182,4,25,11,47,330,0,214,214.71428571428572,208.21428571428572,210.14285714285714,134,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-11-26,28,2016-10-30T00:00:00+00:00,validation,107,5,26,11,47,331,1,182,169.57142857142858,170.78571428571428,172.96428571428572,59,
