hotel_key,hotel_public_id,target_date,horizon_days,prediction_cutoff,partition,target_room_nights,day_of_week,day_of_month,month,week_of_year,day_of_year,is_weekend,demand_lag_7,demand_lag_14,demand_lag_28,demand_rolling_mean_7,demand_rolling_mean_14,demand_rolling_mean_28,on_books_room_nights_at_cutoff,rooms_existing_at_cutoff
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-08-09,7,2016-08-03T00:00:00+00:00,train,223,1,9,8,32,222,0,218,221,216,209.28571428571428,211.07142857142858,214.42857142857142,223,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-08-10,7,2016-08-04T00:00:00+00:00,train,183,2,10,8,32,223,0,182,180,182,178.28571428571428,179.21428571428572,179.57142857142858,181,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-08-10,7,2016-08-04T00:00:00+00:00,train,223,2,10,8,32,223,0,219,217,224,209.57142857142858,212.28571428571428,214.28571428571428,216,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-08-11,7,2016-08-05T00:00:00+00:00,train,179,3,11,8,32,224,0,183,177,178,179.14285714285714,179.35714285714286,179.71428571428572,171,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-08-11,7,2016-08-05T00:00:00+00:00,train,224,3,11,8,32,224,0,224,212,222,211.28571428571428,212.42857142857142,214.53571428571428,221,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-08-12,7,2016-08-06T00:00:00+00:00,train,182,4,12,8,32,225,0,183,181,182,179.42857142857142,179.35714285714286,179.85714285714286,180,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-08-12,7,2016-08-06T00:00:00+00:00,train,225,4,12,8,32,225,0,221,199,222,214.42857142857142,212.71428571428572,214.60714285714286,224,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-08-13,7,2016-08-07T00:00:00+00:00,train,183,5,13,8,32,226,1,180,175,182,180.14285714285714,179.07142857142858,179.75,180,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-08-13,7,2016-08-07T00:00:00+00:00,train,226,5,13,8,32,226,1,224,216,222,215.57142857142858,213.42857142857142,215.0,217,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-08-14,7,2016-08-08T00:00:00+00:00,train,183,6,14,8,32,227,1,178,170,175,181.28571428571428,179.21428571428572,179.71428571428572,176,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-08-14,7,2016-08-08T00:00:00+00:00,train,225,6,14,8,32,227,1,218,211,205,216.57142857142858,214.71428571428572,215.03571428571428,217,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-08-15,7,2016-08-09T00:00:00+00:00,train,179,0,15,8,33,228,0,183,180,180,181.71428571428572,179.64285714285714,179.75,177,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-08-15,7,2016-08-09T00:00:00+00:00,train,212,0,15,8,33,228,0,220,192,215,220.57142857142858,215.14285714285714,215.0,209,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-08-16,7,2016-08-10T00:00:00+00:00,train,181,1,16,8,33,229,0,183,183,175,181.71428571428572,179.85714285714286,179.71428571428572,178,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-08-16,7,2016-08-10T00:00:00+00:00,train,224,1,16,8,33,229,0,223,218,213,221.28571428571428,215.28571428571428,215.25,215,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-08-17,7,2016-08-11T00:00:00+00:00,train,183,2,17,8,33,230,0,183,182,179,181.85714285714286,180.07142857142858,179.75,182,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-08-17,7,2016-08-11T00:00:00+00:00,train,225,2,17,8,33,230,0,223,219,202,221.85714285714286,215.71428571428572,215.21428571428572,203,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-08-18,7,2016-08-12T00:00:00+00:00,train,183,3,18,8,33,231,0,179,183,181,181.28571428571428,180.21428571428572,179.78571428571428,164,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-08-18,7,2016-08-12T00:00:00+00:00,train,223,3,18,8,33,231,0,224,224,222,221.85714285714286,216.57142857142858,215.28571428571428,229,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-08-19,7,2016-08-13T00:00:00+00:00,train,182,4,19,8,33,232,0,182,183,183,181.14285714285714,180.28571428571428,179.78571428571428,173,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-08-19,7,2016-08-13T00:00:00+00:00,train,226,4,19,8,33,232,0,225,221,217,222.42857142857142,218.42857142857142,215.39285714285714,226,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-08-20,7,2016-08-14T00:00:00+00:00,train,183,5,20,8,33,233,1,183,180,184,181.57142857142858,180.85714285714286,179.82142857142858,179,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-08-20,7,2016-08-14T00:00:00+00:00,train,214,5,20,8,33,233,1,226,224,214,222.71428571428572,219.14285714285714,215.53571428571428,195,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-08-21,7,2016-08-15T00:00:00+00:00,train,180,6,21,8,33,234,1,183,178,176,182.28571428571428,181.78571428571428,180.10714285714286,178,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-08-21,7,2016-08-15T00:00:00+00:00,train,220,6,21,8,33,234,1,225,218,200,223.71428571428572,220.14285714285714,216.25,218,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-08-22,7,2016-08-16T00:00:00+00:00,train,180,0,22,8,34,235,0,179,183,177,181.71428571428572,181.71428571428572,180.07142857142858,177,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-08-22,7,2016-08-16T00:00:00+00:00,train,225,0,22,8,34,235,0,212,220,214,222.57142857142858,221.57142857142858,216.14285714285714,223,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-08-23,7,2016-08-17T00:00:00+00:00,train,182,1,23,8,34,236,0,181,183,180,181.42857142857142,181.57142857142858,180.28571428571428,176,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-08-23,7,2016-08-17T00:00:00+00:00,train,223,1,23,8,34,236,0,224,223,221,222.71428571428572,222.0,216.53571428571428,215,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-08-24,7,2016-08-18T00:00:00+00:00,train,181,2,24,8,34,237,0,183,183,180,181.42857142857142,181.64285714285714,180.42857142857142,176,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-08-24,7,2016-08-18T00:00:00+00:00,train,209,2,24,8,34,237,0,225,223,217,223.0,222.42857142857142,217.35714285714286,193,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-08-25,7,2016-08-19T00:00:00+00:00,train,183,3,25,8,34,238,0,183,179,177,182.0,181.64285714285714,180.5,175,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-08-25,7,2016-08-19T00:00:00+00:00,train,223,3,25,8,34,238,0,223,224,212,222.85714285714286,222.35714285714286,217.39285714285714,218,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-08-26,7,2016-08-20T00:00:00+00:00,train,181,4,26,8,34,239,0,182,182,181,182.0,181.57142857142858,180.46428571428572,172,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-08-26,7,2016-08-20T00:00:00+00:00,train,224,4,26,8,34,239,0,226,225,199,223.0,222.71428571428572,217.71428571428572,221,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-08-27,7,2016-08-21T00:00:00+00:00,train,183,5,27,8,34,240,1,183,183,175,182.0,181.78571428571428,180.42857142857142,179,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-08-27,7,2016-08-21T00:00:00+00:00,train,221,5,27,8,34,240,1,214,226,216,221.28571428571428,222.0,217.71428571428572,215,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-08-28,7,2016-08-22T00:00:00+00:00,train,178,6,28,8,34,241,1,180,183,170,181.57142857142858,181.92857142857142,180.57142857142858,166,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-08-28,7,2016-08-22T00:00:00+00:00,train,222,6,28,8,34,241,1,220,225,211,220.57142857142858,222.14285714285714,218.42857142857142,213,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-08-29,7,2016-08-23T00:00:00+00:00,train,179,0,29,8,35,242,0,180,179,180,181.71428571428572,181.71428571428572,180.67857142857142,166,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-08-29,7,2016-08-23T00:00:00+00:00,train,221,0,29,8,35,242,0,225,212,192,222.42857142857142,222.5,218.82142857142858,209,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-08-30,7,2016-08-24T00:00:00+00:00,train,178,1,30,8,35,243,0,182,181,183,181.85714285714286,181.64285714285714,180.75,173,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-08-30,7,2016-08-24T00:00:00+00:00,train,205,1,30,8,35,243,0,223,224,218,222.28571428571428,222.5,218.89285714285714,191,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-08-31,7,2016-08-25T00:00:00+00:00,train,171,2,31,8,35,244,0,181,183,182,181.57142857142858,181.5,180.78571428571428,160,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-08-31,7,2016-08-25T00:00:00+00:00,train,210,2,31,8,35,244,0,209,225,219,220.0,221.5,218.60714285714286,202,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-01,7,2016-08-26T00:00:00+00:00,train,183,3,1,9,35,245,0,183,183,183,181.57142857142858,181.78571428571428,181.0,176,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-01,7,2016-08-26T00:00:00+00:00,train,225,3,1,9,35,245,0,223,223,224,220.0,221.42857142857142,219.0,218,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-02,7,2016-08-27T00:00:00+00:00,train,183,4,2,9,35,246,0,181,182,183,181.42857142857142,181.71428571428572,181.0,173,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-02,7,2016-08-27T00:00:00+00:00,train,219,4,2,9,35,246,0,224,226,221,219.71428571428572,221.35714285714286,219.89285714285714,213,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-03,7,2016-08-28T00:00:00+00:00,train,183,5,3,9,35,247,1,183,183,180,181.42857142857142,181.71428571428572,181.28571428571428,174,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-03,7,2016-08-28T00:00:00+00:00,train,217,5,3,9,35,247,1,221,214,224,220.71428571428572,221.0,220.07142857142858,219,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-04,7,2016-08-29T00:00:00+00:00,train,182,6,4,9,35,248,1,178,180,178,181.14285714285714,181.35714285714286,181.57142857142858,179,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-04,7,2016-08-29T00:00:00+00:00,train,209,6,4,9,35,248,1,222,220,218,221.0,220.78571428571428,220.46428571428572,214,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-05,7,2016-08-30T00:00:00+00:00,train,180,0,5,9,36,249,0,179,180,183,181.0,181.35714285714286,181.53571428571428,175,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-05,7,2016-08-30T00:00:00+00:00,train,214,0,5,9,36,249,0,221,225,220,220.42857142857142,221.42857142857142,221.5,217,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-06,7,2016-08-31T00:00:00+00:00,train,183,1,6,9,36,250,0,178,182,183,180.42857142857142,181.14285714285714,181.35714285714286,182,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-06,7,2016-08-31T00:00:00+00:00,train,226,1,6,9,36,250,0,205,223,223,217.85714285714286,220.07142857142858,221.03571428571428,221,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-07,7,2016-09-01T00:00:00+00:00,train,182,2,7,9,36,251,0,171,181,183,179.0,180.28571428571428,180.96428571428572,183,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-07,7,2016-09-01T00:00:00+00:00,train,225,2,7,9,36,251,0,210,209,223,218.0,219.0,220.71428571428572,223,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-08,7,2016-09-02T00:00:00+00:00,train,182,3,8,9,36,252,0,183,183,179,179.0,180.28571428571428,180.96428571428572,181,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-08,7,2016-09-02T00:00:00+00:00,train,226,3,8,9,36,252,0,225,223,224,218.28571428571428,219.14285714285714,220.75,221,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-09,7,2016-09-03T00:00:00+00:00,train,183,4,9,9,36,253,0,183,181,182,179.28571428571428,180.35714285714286,180.96428571428572,180,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-09,7,2016-09-03T00:00:00+00:00,train,219,4,9,9,36,253,0,219,224,225,217.57142857142858,218.64285714285714,220.67857142857142,214,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-10,7,2016-09-04T00:00:00+00:00,train,182,5,10,9,36,254,1,183,183,183,179.28571428571428,180.35714285714286,181.07142857142858,177,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-10,7,2016-09-04T00:00:00+00:00,train,220,5,10,9,36,254,1,217,221,226,217.0,218.85714285714286,220.42857142857142,224,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-11,7,2016-09-05T00:00:00+00:00,train,179,6,11,9,36,255,1,182,178,183,179.85714285714286,180.5,181.21428571428572,178,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-11,7,2016-09-05T00:00:00+00:00,train,211,6,11,9,36,255,1,209,222,225,215.14285714285714,218.07142857142858,220.10714285714286,206,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-12,7,2016-09-06T00:00:00+00:00,train,181,0,12,9,37,256,0,180,179,179,180.0,180.5,181.10714285714286,174,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-12,7,2016-09-06T00:00:00+00:00,train,204,0,12,9,37,256,0,214,221,212,214.14285714285714,217.28571428571428,219.89285714285714,188,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-13,7,2016-09-07T00:00:00+00:00,train,179,1,13,9,37,257,0,183,178,181,180.71428571428572,180.57142857142858,181.10714285714286,170,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-13,7,2016-09-07T00:00:00+00:00,train,225,1,13,9,37,257,0,226,205,224,217.14285714285714,217.5,220.0,213,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-14,7,2016-09-08T00:00:00+00:00,train,172,2,14,9,37,258,0,182,171,183,182.28571428571428,180.64285714285714,181.07142857142858,162,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-14,7,2016-09-08T00:00:00+00:00,train,225,2,14,9,37,258,0,225,210,225,219.28571428571428,218.64285714285714,220.07142857142858,214,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-15,7,2016-09-09T00:00:00+00:00,train,182,3,15,9,37,259,0,182,183,183,182.14285714285714,180.57142857142858,181.17857142857142,182,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-15,7,2016-09-09T00:00:00+00:00,train,221,3,15,9,37,259,0,226,225,223,219.42857142857142,218.85714285714286,220.14285714285714,197,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-16,7,2016-09-10T00:00:00+00:00,train,181,4,16,9,37,260,0,183,183,182,182.14285714285714,180.71428571428572,181.21428571428572,177,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-16,7,2016-09-10T00:00:00+00:00,train,224,4,16,9,37,260,0,219,219,226,219.42857142857142,218.5,219.92857142857142,219,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-17,7,2016-09-11T00:00:00+00:00,train,181,5,17,9,37,261,1,182,183,183,182.0,180.64285714285714,181.17857142857142,178,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-17,7,2016-09-11T00:00:00+00:00,train,222,5,17,9,37,261,1,220,217,214,219.85714285714286,218.42857142857142,219.71428571428572,218,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-18,7,2016-09-12T00:00:00+00:00,train,182,6,18,9,37,262,1,179,182,180,181.57142857142858,180.71428571428572,181.03571428571428,184,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-18,7,2016-09-12T00:00:00+00:00,train,200,6,18,9,37,262,1,211,209,220,220.14285714285714,217.64285714285714,219.21428571428572,197,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-19,7,2016-09-13T00:00:00+00:00,train,172,0,19,9,38,263,0,181,180,180,181.71428571428572,180.85714285714286,181.10714285714286,167,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-19,7,2016-09-13T00:00:00+00:00,train,224,0,19,9,38,263,0,204,214,225,218.71428571428572,216.42857142857142,218.92857142857142,199,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-20,7,2016-09-14T00:00:00+00:00,train,183,1,20,9,38,264,0,179,183,182,181.14285714285714,180.92857142857142,181.03571428571428,174,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-20,7,2016-09-14T00:00:00+00:00,train,216,1,20,9,38,264,0,225,226,223,218.57142857142858,217.85714285714286,218.96428571428572,192,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-21,7,2016-09-15T00:00:00+00:00,train,182,2,21,9,38,265,0,172,182,181,179.71428571428572,181.0,180.64285714285714,181,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-21,7,2016-09-15T00:00:00+00:00,train,224,2,21,9,38,265,0,225,225,209,218.57142857142858,218.92857142857142,218.96428571428572,215,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-22,7,2016-09-16T00:00:00+00:00,train,183,3,22,9,38,266,0,182,182,183,179.71428571428572,180.92857142857142,180.60714285714286,181,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-22,7,2016-09-16T00:00:00+00:00,train,226,3,22,9,38,266,0,221,226,223,217.85714285714286,218.64285714285714,218.89285714285714,199,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-23,7,2016-09-17T00:00:00+00:00,train,178,4,23,9,38,267,0,181,183,181,179.42857142857142,180.78571428571428,180.57142857142858,176,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-23,7,2016-09-17T00:00:00+00:00,train,226,4,23,9,38,267,0,224,219,224,218.57142857142858,219.0,218.82142857142858,225,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-24,7,2016-09-18T00:00:00+00:00,train,183,5,24,9,38,268,1,181,182,183,179.28571428571428,180.64285714285714,180.5,174,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-24,7,2016-09-18T00:00:00+00:00,train,223,5,24,9,38,268,1,222,220,221,218.85714285714286,219.35714285714286,219.10714285714286,219,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-25,7,2016-09-19T00:00:00+00:00,train,160,6,25,9,38,269,1,182,179,178,179.71428571428572,180.64285714285714,180.57142857142858,152,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-25,7,2016-09-19T00:00:00+00:00,train,180,6,25,9,38,269,1,200,211,222,217.28571428571428,218.71428571428572,218.39285714285714,176,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-26,7,2016-09-20T00:00:00+00:00,train,182,0,26,9,39,270,0,172,181,179,178.42857142857142,180.07142857142858,180.28571428571428,177,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-26,7,2016-09-20T00:00:00+00:00,train,207,0,26,9,39,270,0,224,204,221,220.14285714285714,219.42857142857142,218.35714285714286,191,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-27,7,2016-09-21T00:00:00+00:00,train,174,1,27,9,39,271,0,183,179,178,179.0,180.07142857142858,180.32142857142858,165,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-27,7,2016-09-21T00:00:00+00:00,train,220,1,27,9,39,271,0,216,225,205,218.85714285714286,218.71428571428572,218.10714285714286,198,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-28,7,2016-09-22T00:00:00+00:00,train,182,2,28,9,39,272,0,182,172,171,180.42857142857142,180.07142857142858,180.35714285714286,177,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-28,7,2016-09-22T00:00:00+00:00,train,225,2,28,9,39,272,0,224,225,210,218.71428571428572,218.64285714285714,218.64285714285714,223,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-29,7,2016-09-23T00:00:00+00:00,train,183,3,29,9,39,273,0,183,182,183,180.57142857142858,180.14285714285714,180.35714285714286,179,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-29,7,2016-09-23T00:00:00+00:00,train,192,3,29,9,39,273,0,226,221,225,219.42857142857142,218.64285714285714,218.75,191,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-09-30,7,2016-09-24T00:00:00+00:00,train,183,4,30,9,39,274,0,178,181,183,180.14285714285714,179.78571428571428,180.25,179,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-09-30,7,2016-09-24T00:00:00+00:00,train,220,4,30,9,39,274,0,226,224,219,219.71428571428572,219.14285714285714,218.82142857142858,219,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-01,7,2016-09-25T00:00:00+00:00,train,184,5,1,10,39,275,1,183,181,183,180.42857142857142,179.85714285714286,180.25,182,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-01,7,2016-09-25T00:00:00+00:00,train,211,5,1,10,39,275,1,223,222,217,219.85714285714286,219.35714285714286,218.89285714285714,200,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-02,7,2016-09-26T00:00:00+00:00,train,179,6,2,10,39,276,1,160,182,182,177.28571428571428,178.5,179.60714285714286,176,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-02,7,2016-09-26T00:00:00+00:00,train,193,6,2,10,39,276,1,180,200,209,217.0,217.14285714285714,217.39285714285714,186,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-03,7,2016-09-27T00:00:00+00:00,train,172,0,3,10,40,277,0,182,172,180,178.71428571428572,178.57142857142858,179.71428571428572,159,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-03,7,2016-09-27T00:00:00+00:00,train,220,0,3,10,40,277,0,207,224,214,214.57142857142858,217.35714285714286,216.89285714285714,206,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-04,7,2016-09-28T00:00:00+00:00,train,184,1,4,10,40,278,0,174,183,183,177.42857142857142,178.21428571428572,179.57142857142858,163,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-04,7,2016-09-28T00:00:00+00:00,train,213,1,4,10,40,278,0,220,216,226,215.14285714285714,217.0,217.42857142857142,210,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-05,7,2016-09-29T00:00:00+00:00,train,179,2,5,10,40,279,0,182,182,182,177.42857142857142,178.92857142857142,179.96428571428572,161,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-05,7,2016-09-29T00:00:00+00:00,train,205,2,5,10,40,279,0,225,224,225,215.28571428571428,217.0,217.96428571428572,199,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-06,7,2016-09-30T00:00:00+00:00,train,178,3,6,10,40,280,0,183,183,182,177.42857142857142,179.0,179.96428571428572,176,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-06,7,2016-09-30T00:00:00+00:00,train,224,3,6,10,40,280,0,192,226,226,210.42857142857142,214.92857142857142,216.78571428571428,216,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-07,7,2016-10-01T00:00:00+00:00,train,180,4,7,10,40,281,0,183,178,183,178.14285714285714,179.14285714285714,179.96428571428572,180,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-07,7,2016-10-01T00:00:00+00:00,train,213,4,7,10,40,281,0,220,226,219,209.57142857142858,214.64285714285714,216.82142857142858,206,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-08,7,2016-10-02T00:00:00+00:00,train,179,5,8,10,40,282,1,184,183,182,178.28571428571428,179.35714285714286,180.0,175,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-08,7,2016-10-02T00:00:00+00:00,train,215,5,8,10,40,282,1,211,223,220,207.85714285714286,213.85714285714286,216.60714285714286,206,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-09,7,2016-10-03T00:00:00+00:00,train,178,6,9,10,40,283,1,179,160,179,181.0,179.14285714285714,179.89285714285714,174,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-09,7,2016-10-03T00:00:00+00:00,train,216,6,9,10,40,283,1,193,180,211,209.71428571428572,213.35714285714286,216.03571428571428,219,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-10,7,2016-10-04T00:00:00+00:00,train,159,0,10,10,41,284,0,172,182,181,179.57142857142858,179.14285714285714,179.60714285714286,137,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-10,7,2016-10-04T00:00:00+00:00,train,209,0,10,10,41,284,0,220,207,204,211.57142857142858,213.07142857142858,216.25,220,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-11,7,2016-10-05T00:00:00+00:00,train,152,1,11,10,41,285,0,184,174,179,181.0,179.21428571428572,179.64285714285714,130,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-11,7,2016-10-05T00:00:00+00:00,train,207,1,11,10,41,285,0,213,220,225,210.57142857142858,212.85714285714286,215.78571428571428,222,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-10-12,7,2016-10-06T00:00:00+00:00,train,177,2,12,10,41,286,0,179,182,172,180.57142857142858,179.0,179.53571428571428,165,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-10-12,7,2016-10-06T00:00:00+00:00,train,208,2,12,10,41,286,0,205,225,225,207.71428571428572,211.5,215.07142857142858,218,
